log2FC	AveExpr	t	pvalue	adj_pvalue	B	Protein	comparison	confounders
0.02154918498963493	0.0763888888888889	0.1731565750753905	0.8627859200665162	1	-5.718677083814837	PSMD1	TP: T1 vs T0	country, cancer_type, Sex
-0.015027031495684184	0.9652777777777778	-0.1721514743275086	0.8635744732954318	1	-5.718833872852842	ABCA1	TP: T1 vs T0	country, cancer_type, Sex
-0.05341577134610653	1.1168964412276325	-0.17169949971441398	0.8639291154654016	1	-5.718904080526484	MRC2	TP: T1 vs T0	country, cancer_type, Sex
0.03783628255781682	0.3819444444444444	0.17122993653426705	0.8642975878729482	1	-5.718976824938906	SEMA3B	TP: T1 vs T0	country, cancer_type, Sex
-0.017312844136110117	0.9444444444444444	-0.17062488369202078	0.8647724247864221	1	-5.719070265728752	LECT2	TP: T1 vs T0	country, cancer_type, Sex
0.03905422877370679	0.4722222222222222	0.16892386619662905	0.8661076232294834	1	-5.71933118958324	CRELD1	TP: T1 vs T0	country, cancer_type, Sex
0.026821335750579323	0.1388888888888889	0.16877865613816945	0.8662216225206162	1	-5.719353342707184	TXNDC15	TP: T1 vs T0	country, cancer_type, Sex
0.015604146938667518	0.041666666666666664	0.168759465797685	0.8662366883900938	1	-5.719356268944759	FUS	TP: T1 vs T0	country, cancer_type, Sex
-0.006912037050939013	5.0322127356426085	-0.16864890683785735	0.8663234864968234	1	-5.719373121041625	C6	TP: T1 vs T0	country, cancer_type, Sex
-0.01318083083027588	5.95442221941886	-0.16742066473328251	0.8672878695287402	1	-5.719559594967401	A2M	TP: T1 vs T0	country, cancer_type, Sex
0.037401590305806975	0.2645467882295006	0.1663101849224214	0.8681599607172196	1	-5.719727017282025	DUSP3	TP: T1 vs T0	country, cancer_type, Sex
0.029311871664698508	3.232968619053883	0.1659374473081381	0.868452718520145	1	-5.719782963702742	CDH2	TP: T1 vs T0	country, cancer_type, Sex
0.0273469270206248	2.1471835943707864	0.1658888997753118	0.8684908503565115	1	-5.719790241257269	CR2	TP: T1 vs T0	country, cancer_type, Sex
-0.03510063834719812	3.1718675915255057	-0.1651967419195638	0.8690345418613684	1	-5.719893768195258	PAM	TP: T1 vs T0	country, cancer_type, Sex
-0.005605548547972461	8.752331655532293	-0.16517701229203804	0.8690500404458651	1	-5.71989671283868	APOB	TP: T1 vs T0	country, cancer_type, Sex
0.01527435063717028	0.041666666666666664	0.16475285156966255	0.8693832516694266	1	-5.7199599337309275	CST2	TP: T1 vs T0	country, cancer_type, Sex
-0.052889767758490025	0.7299603299562638	-0.16474141304059106	0.8693922378483168	1	-5.719961636386624	ADH1B	TP: T1 vs T0	country, cancer_type, Sex
-0.025631786332818596	0.8680555555555556	-0.16465014764445113	0.8694639371164425	1	-5.719975217252709	ARMCX4	TP: T1 vs T0	country, cancer_type, Sex
0.05175492762216686	0.34671139308515536	0.16428097813164294	0.8697539724963306	1	-5.720030075246656	EPB42	TP: T1 vs T0	country, cancer_type, Sex
-0.03926307505475157	0.8381892362112722	-0.163145463059369	0.8706461926536625	1	-5.720198039414363	POSTN	TP: T1 vs T0	country, cancer_type, Sex
0.022562939416719607	0.09722222222222222	0.16302193599842493	0.8707432629266768	1	-5.720216241174053	CA13	TP: T1 vs T0	country, cancer_type, Sex
0.012570554314790261	0.9722222222222222	0.16224805716907315	0.8713514386240735	1	-5.720329958908299	NBEAL2	TP: T1 vs T0	country, cancer_type, Sex
-0.04923322279210807	0.9009607641092428	-0.16220524382788654	0.8713850870103025	1	-5.7203362343314925	CCDC126	TP: T1 vs T0	country, cancer_type, Sex
0.03219764919820989	3.356351096722615	0.1616915773378917	0.871788812411816	1	-5.720411396610037	PI16	TP: T1 vs T0	country, cancer_type, Sex
-0.07142372266741773	0.6568429057690773	-0.16133220379439342	0.8720712885875106	1	-5.720463840284469	IVL	TP: T1 vs T0	country, cancer_type, Sex
-0.025818507754837405	1.9995313723621042	-0.16029846814116677	0.872883921306636	1	-5.720614043855434	DSC2	TP: T1 vs T0	country, cancer_type, Sex
-0.025011584275073773	3.606298119489527	-0.16022402568629315	0.8729424467109673	1	-5.720624823219297	ENPEP	TP: T1 vs T0	country, cancer_type, Sex
-0.04965718555234233	1.5971575911159406	-0.15930723758093035	0.8736632676272736	1	-5.720757164952071	PSMB7	TP: T1 vs T0	country, cancer_type, Sex
-0.07384475248458022	1.5445665834881397	-0.15886628903776168	0.8740099994272361	1	-5.720820547137122	PDLIM1	TP: T1 vs T0	country, cancer_type, Sex
0.03099198107184917	0.17597118057558767	0.15880136771358727	0.874061051187538	1	-5.720829864133044	EMILIN2	TP: T1 vs T0	country, cancer_type, Sex
0.015230872697102882	1.8633563370309179	0.15844866705704147	0.8743384113708708	1	-5.72088041443064	SOD1	TP: T1 vs T0	country, cancer_type, Sex
-0.05911039950267738	1.221507702714545	-0.15815218282293705	0.8745715756144796	1	-5.720922820675166	PCDH1	TP: T1 vs T0	country, cancer_type, Sex
0.02159059386637452	2.0051277025721834	0.15753505263066472	0.8750569409100667	1	-5.72101083441137	FGL2	TP: T1 vs T0	country, cancer_type, Sex
