Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Establishment Of Protein Localization To Organelle (GO:0072594),-0.9959798994974874,-5.436622056143851,0.04404761904761905,0.7298634233554604,1.0,1/9,0.50%,APLP2
prerank,Negative Regulation Of Transport (GO:0051051),-0.9969879518072289,-5.432284642769513,0.02937853107344633,0.7185086415096361,1.0,1/7,0.40%,LGALS3
prerank,Positive Regulation Of Stress-Activated MAPK Cascade (GO:0032874),-0.9984894259818731,-5.42844179221833,0.019305019305019305,0.7069277927804396,1.0,1/13,0.25%,LEP
prerank,Positive Regulation Of Interleukin-8 Production (GO:0032757),-0.9984871406959154,-5.420969456546634,0.028423772609819122,0.7005602103495141,1.0,1/16,0.25%,LEP
prerank,Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045),-0.9959718026183282,-5.40203602333835,0.06359102244389027,0.704321188461024,1.0,1/13,0.50%,APLP2
prerank,Monocyte Chemotaxis (GO:0002548),-0.9969879518072288,-5.387419130329257,0.022727272727272728,0.701592925782993,1.0,1/7,0.40%,LGALS3
prerank,Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902041),-0.9969849246231157,-5.366300309999727,0.03349282296650718,0.7031112855899774,1.0,1/9,0.40%,LGALS3
prerank,Positive Regulation Of T Cell Proliferation (GO:0042102),-0.9984856133266027,-5.360049769034551,0.02309782608695652,0.6950777617308685,1.0,1/18,0.25%,LEP
prerank,Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377),-0.9969894631209233,-5.342301114120122,0.013392857142857142,0.6992069299274988,1.0,1/6,0.40%,LGALS3
prerank,Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034143),-0.9959859508278974,-5.320044248855121,0.017837235228539576,0.7080153193995185,1.0,1/6,0.50%,APLP2
prerank,Regulation Of Cell Death (GO:0010941),-0.9979848866498738,-5.316059773979291,0.03488372093023256,0.6994991849925207,1.0,1/14,0.30%,HP
prerank,Lymphocyte Differentiation (GO:0030098),-0.8049600362871273,-5.3114276310832835,0.04727272727272727,0.6908997780896733,1.0,1/10,0.25%,LEP
prerank,Negative Regulation Of Cellular Catabolic Process (GO:0031330),-0.8913590939274751,-5.231949972099012,0.06699751861042183,0.745786406587953,1.0,2/10,0.30%,LEP;HP
prerank,Regulation Of Vasculature Development (GO:1901342),-0.9984939759036142,-5.207412706452002,0.011389521640091117,0.7491569499545985,1.0,1/7,0.25%,LEP
prerank,Import Into Nucleus (GO:0051170),-0.9959859508278975,-5.2060322896425015,0.029213483146067417,0.7257599365627473,1.0,1/6,0.50%,APLP2
prerank,Protein Import Into Nucleus (GO:0006606),-0.9959859508278975,-5.2060322896425015,0.029213483146067417,0.7257599365627473,1.0,1/6,0.50%,APLP2
prerank,Regulation Of Anatomical Structure Morphogenesis (GO:0022603),-0.9984848484848485,-5.183385064827772,0.02844950213371266,0.7272215295976875,1.0,1/19,0.25%,LEP
prerank,Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078),-0.9969894631209232,-5.181757112985121,0.01805869074492099,0.7166195182013392,1.0,1/6,0.40%,LGALS3
prerank,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001237),-0.996975806451613,-5.157177268188814,0.043824701195219126,0.7184978123939384,1.0,1/15,0.40%,LGALS3
prerank,Regulation Of Glucose Import (GO:0046324),-0.9964877069744102,-5.114864693832906,0.020066889632107024,0.7269741724094814,1.0,2/6,0.50%,LEP;APLP2
prerank,Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560),-0.995953464845726,-5.104845079056694,0.08282208588957055,0.721270446315125,1.0,1/22,0.50%,APLP2
prerank,Positive Regulation Of Developmental Growth (GO:0048639),-0.8049607942246282,-5.078483676676051,0.05041031652989449,0.7226759775038293,1.0,1/9,0.25%,LEP
prerank,Negative Regulation Of Lymphocyte Activation (GO:0051250),-0.9969894631209232,-5.074224623608158,0.015555555555555555,0.7145499211713919,1.0,1/6,0.40%,LGALS3
prerank,Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162),-0.8343249015741101,-4.947898363313335,0.08723135271807839,0.7622197755171597,1.0,2/13,0.50%,LEP;APLP2
prerank,Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068),-0.9984833164812941,-4.913986414513763,0.04185351270553064,0.7643048103006072,1.0,1/21,0.25%,LEP
prerank,Regulation Of Fatty Acid Oxidation (GO:0046320),-0.995987963891675,-4.908957878323679,0.019955654101995565,0.7554284942927914,1.0,1/5,0.50%,APLP2
prerank,Regulation Of Cold-Induced Thermogenesis (GO:0120161),-0.8343195692402086,-4.879126100602235,0.099601593625498,0.753628964610087,1.0,2/16,0.50%,LEP;APLP2
prerank,Response To Reactive Oxygen Species (GO:0000302),-0.997979797979798,-4.875985191930224,0.037089871611982884,0.7444922351981053,1.0,1/19,0.30%,HP
prerank,Negative Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900016),-0.995987963891675,-4.8750595960253955,0.015350877192982455,0.7348704161180005,1.0,1/5,0.50%,APLP2
prerank,Positive Regulation Of Calcium Ion Transport (GO:0051928),-0.9969894631209231,-4.869921478449048,0.025583982202447165,0.7278161491084667,1.0,1/6,0.40%,LGALS3
prerank,Regulation Of Developmental Growth (GO:0048638),-0.8049592775871144,-4.845529501759638,0.07064555420219244,0.7304694370254372,1.0,1/11,0.25%,LEP
prerank,Regulation Of Monooxygenase Activity (GO:0032768),-0.9984954864593782,-4.836343499969607,0.011969532100108813,0.7250284061664689,1.0,1/5,0.25%,LEP
prerank,T Cell Differentiation (GO:0030217),-0.804960794224628,-4.772270108052719,0.057579318448883664,0.7486565206333536,1.0,1/9,0.25%,LEP
prerank,Protein Modification By Small Protein Conjugation (GO:0032446),-0.994433198380567,-4.710445748711074,0.12187958883994127,0.7626137187260289,1.0,1/23,0.65%,CBLL2
prerank,Regulation Of Dendritic Cell Differentiation (GO:2001198),-0.9969909729187563,-4.65915715651897,0.01958650707290533,0.7770728059098816,1.0,1/5,0.40%,LGALS3
prerank,Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0042269),-0.9984954864593782,-4.649795565573119,0.008879023307436182,0.7713288574234917,1.0,1/5,0.25%,LEP
prerank,Negative Regulation Of Cellular Response To Insulin Stimulus (GO:1900077),-0.9959879638916751,-4.6286662051020615,0.017410228509249184,0.7676509152781194,1.0,1/5,0.50%,APLP2
prerank,Response To Thyroid Hormone (GO:0097066),-0.9954864593781343,-4.615643421849142,0.035754189944134075,0.752908770156501,1.0,1/5,0.55%,CTSL
prerank,Cellular Response To Thyroid Hormone Stimulus (GO:0097067),-0.9954864593781343,-4.615643421849142,0.035754189944134075,0.752908770156501,1.0,1/5,0.55%,CTSL
prerank,Positive Chemotaxis (GO:0050918),-0.9969909729187563,-4.596895955197149,0.015712682379349047,0.7489031249636755,1.0,1/5,0.40%,LGALS3
prerank,Negative Regulation Of Immune Effector Process (GO:0002698),-0.9969909729187563,-4.586895448325364,0.014130434782608696,0.743207701772445,1.0,1/5,0.40%,LGALS3
prerank,Positive Regulation Of Phagocytosis (GO:0050766),-0.9959452610238216,-4.574173865247349,0.09516616314199396,0.7379917842119923,1.0,1/26,0.50%,APLP2
prerank,Positive Regulation Of Metabolic Process (GO:0009893),-0.8343195692402086,-4.530642660157665,0.11455525606469003,0.7402399855401387,1.0,2/16,0.50%,LEP;APLP2
prerank,Regulation Of Endothelial Cell Proliferation (GO:0001936),-0.998479472883933,-4.5233601233013525,0.03459637561779242,0.7332296564548747,1.0,1/26,0.25%,LEP
prerank,Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178),-0.9959473150962515,-4.518628981361962,0.09967845659163987,0.7264061608863298,1.0,1/25,0.50%,APLP2
prerank,Negative Regulation Of Catalytic Activity (GO:0043086),-0.9979939819458375,-4.514869186412506,0.01997780244173141,0.7193205482274844,1.0,1/5,0.30%,HP
prerank,Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066),-0.9984802431610942,-4.49897405686809,0.0492845786963434,0.7163622368033643,1.0,1/25,0.25%,LEP
prerank,Protein Ubiquitination (GO:0016567),-0.9944388270980788,-4.494994151551057,0.12112259970457903,0.7098513801861109,1.0,1/21,0.65%,CBLL2
