Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	comparison	confounders
prerank	Positive Regulation Of Establishment Of Protein Localization (GO:1904951)	-0.8328313253012047	-1.5207603446980158	0.06	0.6454042651764721	1.0	4/7	16.91%	CCT4;CCT5;CCT6A;TCP1	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Regulation Of Protein Localization To Cajal Body (GO:1904869)	-0.8328313253012047	-1.5207603446980158	0.06	0.6454042651764721	1.0	4/7	16.91%	CCT4;CCT5;CCT6A;TCP1	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Positive Regulation Of Telomerase RNA Localization To Cajal Body (GO:1904874)	-0.8328313253012047	-1.5207603446980158	0.06	0.6454042651764721	1.0	4/7	16.91%	CCT4;CCT5;CCT6A;TCP1	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234)	-0.7217398933637056	-1.5196676977171446	0.05844155844155844	0.6386033478230668	1.0	2/13	1.50%	LGALS3;THBS1	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Cardiac Muscle Contraction (GO:0060048)	0.8662269889150793	1.519424265401241	0.033576642335766425	0.850546457962775	1.0	3/11	3.40%	TTN;TNNC1;MYH7	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Glycosaminoglycan Biosynthetic Process (GO:0006024)	0.8776054298897291	1.5185031326814125	0.03183791606367583	0.8262713184529659	1.0	1/11	0.25%	HEXA	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Regulation Of Signal Transduction (GO:0009966)	0.7839702464523252	1.5184062657991126	0.03485254691689008	0.7953702628281553	1.0	1/25	0.30%	NCAM1	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Intracellular Iron Ion Homeostasis (GO:0006879)	0.8793768232734955	1.5166831021179785	0.029940119760479042	0.7815173839024646	1.0	2/10	1.95%	FTH1;FTL	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Negative Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043537)	-0.7884392818150285	-1.5150933229592074	0.047619047619047616	0.6464944679460402	1.0	3/9	13.26%	THBS1;HMGB1;TGFB1	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Negative Regulation Of Binding (GO:0051100)	-0.7912690161350897	-1.5149930518828392	0.07713498622589532	0.6366900881108228	1.0	5/9	14.86%	CFHR2;RACK1;CAMK1;BAX;CFHR5	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Negative Regulation Of Transport (GO:0051051)	-0.8204153037485344	-1.5127114726617812	0.0525	0.6352359059143807	1.0	1/7	0.60%	LGALS3	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Cardiac Muscle Tissue Morphogenesis (GO:0055008)	0.8513789189330387	1.5126812496297597	0.041176470588235294	0.7916187355852228	1.0	3/11	3.40%	TTN;TNNC1;MYH7	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Positive Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043536)	-0.7235275575653963	-1.51185186102246	0.08250825082508251	0.6285061222481658	1.0	8/13	20.21%	THBS1;TMSB4X;HMGB1;TGFB1;ATP5F1B;KDR;FGFR1;ANXA1	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Protein Complex Oligomerization (GO:0051259)	0.8223007598289653	1.5117458388674856	0.03524229074889868	0.773278202899428	1.0	3/14	6.55%	HLA-DRB1;COMP;PXDN	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Detection Of Mechanical Stimulus (GO:0050982)	0.9874063794903731	1.5086971641439224	0.0016806722689075631	0.7759583949728617	1.0	2/5	1.00%	TTN;CDH2	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Glucose 6-Phosphate Metabolic Process (GO:0051156)	0.9193695819415044	1.5080075585676225	0.021806853582554516	0.7572866453434378	1.0	2/7	4.60%	GPI;H6PD	Sex: M vs F	country, cancer_type, TP, toxicity
prerank	Muscle Tissue Morphogenesis (GO:0060415)	0.9427430804947284	1.5063133918862608	0.01740506329113924	0.7508865401669129	1.0	1/6	0.75%	TTN	Sex: M vs F	country, cancer_type, TP, toxicity
