Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Visual System Development (GO:0150063),-0.49498495486459376,-2.4819235140515787,0.06370070778564206,1.0,1.0,5/5,100.00%,FREM2;ATF6;C3;ITGAM;C1QA
prerank,Positive Regulation Of Multicellular Organismal Process (GO:0051240),-0.9938208032955715,-2.4510993590417223,0.289906103286385,1.0,1.0,1/57,0.70%,CADM1
prerank,Positive Regulation Of Cytokine Production (GO:0001819),-0.993823983530623,-2.4299865244718823,0.28894173602853745,1.0,1.0,1/56,0.70%,CADM1
prerank,Glycerophospholipid Catabolic Process (GO:0046475),-0.45536609829488467,-2.427385351010651,0.08130081300813008,1.0,1.0,5/5,100.00%,PRDX6;PLA2G7;LIPC;PLA2G15;ENPP2
prerank,Negative Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032435),-0.4834503510531595,-2.408013694287706,0.0700507614213198,1.0,1.0,5/5,100.00%,USP14;PARK7;SDCBP;HSP90AB1;PHF20L1
prerank,Phospholipid Homeostasis (GO:0055091),-0.3968891118916206,-2.3244196297384634,0.0826530612244898,1.0,1.0,6/6,100.00%,ANGPTL3;LIPG;CETP;FABP3;APOA1;ABCB11
prerank,Positive Regulation Of Gene Expression (GO:0010628),-0.9937823834196889,-2.3130905264272426,0.3029925187032419,1.0,1.0,1/69,0.70%,CADM1
prerank,Positive Regulation Of Insulin Secretion (GO:0032024),-0.45235707121364094,-2.3050981549567306,0.08316430020283976,1.0,1.0,5/5,100.00%,BAIAP3;GLUD1;HLA-DRB1;PSMD9;GPLD1
prerank,Negative Regulation Of Cytoskeleton Organization (GO:0051494),-0.4929789368104313,-2.2934457815196776,0.0942622950819672,1.0,1.0,5/5,100.00%,TWF2;CORO1A;LIMA1;PRKCD;PFN1
prerank,Purine-Containing Compound Biosynthetic Process (GO:0072522),-0.35911602209944754,-2.234496626673451,0.08811475409836066,1.0,1.0,8/8,100.00%,PRPS1;MTHFD1;ADSL;SHMT1;PNP;GMPS;PAICS;HPRT1
prerank,Membrane Protein Ectodomain Proteolysis (GO:0006509),-0.39206827309236947,-2.150641588629425,0.09644670050761421,1.0,1.0,7/7,100.00%,HM13;RBMX;DAG1;NCSTN;ERAP1;BACE2;MYH9
prerank,Regulation Of T Cell Mediated Cytotoxicity (GO:0001914),-0.35291164658634533,-2.1280197191016432,0.09081632653061225,1.0,1.0,7/7,100.00%,HLA-A;CEACAM1;HLA-DRB1;HLA-B;HLA-C;PTPRC;HLA-DRA
prerank,Negative Regulation Of Cellular Response To Insulin Stimulus (GO:1900077),-0.4317953861584754,-2.1089220216498985,0.09625126646403243,1.0,1.0,5/5,100.00%,PIP4K2A;PRKCD;PRKCZ;APLP2;ENPP1
prerank,Positive Regulation Of T Cell Mediated Cytotoxicity (GO:0001916),-0.35291164658634533,-2.1047518376175405,0.09693877551020408,1.0,1.0,7/7,100.00%,HLA-A;NECTIN2;HLA-DRB1;HLA-B;HLA-C;PVR;HLA-DRA
prerank,Negative Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045744),-0.37079779227295534,-2.0976751348084792,0.09518935516888434,1.0,1.0,6/6,100.00%,YWHAB;CCL5;MET;PLEK;APLP1;SNCA
prerank,Establishment Of Protein Localization To Organelle (GO:0072594),-0.32562814070351764,-2.0753670073252697,0.09100310237849017,1.0,1.0,9/9,100.00%,PHB2;NEURL1B;HK1;GCKR;RAN;NUTF2;APLP2;LAMP1;KPNB1
prerank,Regulation Of Vasculogenesis (GO:2001212),-0.4338014042126379,-2.0724204798562025,0.1019367991845056,1.0,1.0,5/5,100.00%,RAPGEF2;KDR;CD34;CEACAM1;SORD
prerank,Purine Nucleobase Metabolic Process (GO:0006144),-0.35875564475664823,-2.0577256320868162,0.1,1.0,1.0,6/6,100.00%,PRPS1;SHMT1;TTR;GMPS;PAICS;HPRT1
prerank,Positive Regulation Of Interleukin-2 Production (GO:0032743),-0.41323971915747243,-2.0434398390706776,0.10761421319796954,1.0,1.0,5/5,100.00%,RPS3;CD4;PDE4D;PTPRC;PNP
prerank,Protein Targeting (GO:0006605),-0.3624497991967871,-1.9982175652396723,0.10082304526748971,1.0,1.0,7/7,100.00%,LONP2;LAMP2;APEX1;LTBP2;SDCBP;RABGEF1;MAN1A1
prerank,Positive Regulation Of Small Molecule Metabolic Process (GO:0062013),-0.33584337349397586,-1.9819345945259617,0.09693877551020408,1.0,1.0,7/7,100.00%,ZBTB20;CES1;IGF1;GPLD1;APOA1;APP;APOE
prerank,Regulation Of RNA Splicing (GO:0043484),-0.30989452536413864,-1.977073191441644,0.09783728115345006,1.0,1.0,8/8,100.00%,HNRNPF;PRDX6;RPS13;FUS;HNRNPK;MYOD1;AHNAK;TRRAP
prerank,Retinoid Metabolic Process (GO:0001523),-0.33132530120481923,-1.972236939705414,0.1033434650455927,1.0,1.0,7/7,100.00%,AKR1B10;ALDH1A1;ADH1B;AKR1B1;ADH4;RARRES2;LRP1
prerank,Diterpenoid Metabolic Process (GO:0016101),-0.33132530120481923,-1.972236939705414,0.1033434650455927,1.0,1.0,7/7,100.00%,AKR1B10;ALDH1A1;ADH1B;AKR1B1;ADH4;RARRES2;LRP1
prerank,One-Carbon Compound Transport (GO:0019755),-0.39769307923771313,-1.9585016573009546,0.12512613521695257,1.0,1.0,5/5,100.00%,SLC4A2;HBD;CA2;HBB;SLC4A1
prerank,Glutamate Metabolic Process (GO:0006536),-0.34538152610441764,-1.9239974418963155,0.10397553516819572,1.0,1.0,7/7,100.00%,GLUL;GOT1;GCLM;GLUD1;GOT2;GCLC;GGT1
prerank,Regulation Of Protein Localization To Cajal Body (GO:1904869),-0.3483935742971887,-1.9238366528675233,0.11338100102145046,1.0,1.0,7/7,100.00%,CCT8;CCT3;CCT6A;CCT4;CCT7;TCP1;CCT5
prerank,Positive Regulation Of Establishment Of Protein Localization To Telomere (GO:1904851),-0.3483935742971887,-1.9238366528675233,0.11338100102145046,1.0,1.0,7/7,100.00%,CCT8;CCT3;CCT6A;CCT4;CCT7;TCP1;CCT5
prerank,Positive Regulation Of Establishment Of Protein Localization (GO:1904951),-0.3483935742971887,-1.9238366528675233,0.11338100102145046,1.0,1.0,7/7,100.00%,CCT8;CCT3;CCT6A;CCT4;CCT7;TCP1;CCT5
prerank,Regulation Of Establishment Of Protein Localization To Telomere (GO:0070203),-0.3483935742971887,-1.9238366528675233,0.11338100102145046,1.0,1.0,7/7,100.00%,CCT8;CCT3;CCT6A;CCT4;CCT7;TCP1;CCT5
prerank,Regulation Of Telomerase RNA Localization To Cajal Body (GO:1904872),-0.3483935742971887,-1.9238366528675233,0.11338100102145046,1.0,1.0,7/7,100.00%,CCT8;CCT3;CCT6A;CCT4;CCT7;TCP1;CCT5
prerank,Positive Regulation Of Telomerase RNA Localization To Cajal Body (GO:1904874),-0.3483935742971887,-1.9238366528675233,0.11338100102145046,1.0,1.0,7/7,100.00%,CCT8;CCT3;CCT6A;CCT4;CCT7;TCP1;CCT5
prerank,Positive Regulation Of Protein Localization To Cajal Body (GO:1904871),-0.3483935742971887,-1.9238366528675233,0.11338100102145046,1.0,1.0,7/7,100.00%,CCT8;CCT3;CCT6A;CCT4;CCT7;TCP1;CCT5
prerank,"Positive Regulation Of Protein Localization To Chromosome, Telomeric Region (GO:1904816)",-0.3483935742971887,-1.9238366528675233,0.11338100102145046,1.0,1.0,7/7,100.00%,CCT8;CCT3;CCT6A;CCT4;CCT7;TCP1;CCT5
prerank,Negative Regulation Of Protein Polymerization (GO:0032272),-0.37079779227295534,-1.920285489055279,0.10929519918283963,1.0,1.0,6/6,100.00%,TWF2;MAPRE1;PRKCD;CDH5;PFN1;SNCA
prerank,Positive Regulation Of Cell Population Proliferation (GO:0008284),-0.9942678478374151,-1.9091449189898222,0.3399503722084367,1.0,1.0,1/80,0.65%,DPP4
prerank,Negative Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120033),-0.4082246740220662,-1.9058111564315396,0.12893401015228426,1.0,1.0,5/5,100.00%,EVL;PRKCD;CAPZB;MPHOSPH9;GDI2
prerank,Negative Regulation Of Proteasomal Protein Catabolic Process (GO:1901799),-0.34721525338685394,-1.8850071442298841,0.11860940695296524,1.0,1.0,6/6,100.00%,PARK7;GABARAPL2;SDCBP;HSP90AB1;PHF20L1;PSMF1
prerank,Negative Regulation Of Interleukin-8 Production (GO:0032717),-0.3380210949271723,-1.882762941419081,0.10655737704918032,1.0,1.0,8/8,100.00%,BPI;ELANE;SSC5D;ARRB1;CD33;MAPKBP1;ANXA4;TMSB4X
prerank,Positive Regulation Of Protein Phosphorylation (GO:0001934),-0.9927045336112557,-1.8790704904763194,0.45373891001267425,1.0,1.0,1/80,0.80%,CSPG4
prerank,Positive Regulation Of Lymphocyte Activation (GO:0051251),-0.35255767301905716,-1.8779004060974067,0.13360323886639677,1.0,1.0,5/5,100.00%,HSPD1;SIRPA;SIRPB1;HLA-DRB1;HLA-DRA
prerank,Negative Regulation Of Homotypic Cell-Cell Adhesion (GO:0034111),-0.3552433517310587,-1.8749279055095063,0.10940695296523517,1.0,1.0,6/6,100.00%,PRKCD;CEACAM1;ALOX12;CD9;RDX;SERPINE2
prerank,Negative Regulation Of Platelet Activation (GO:0010544),-0.33601205424409847,-1.857581729155734,0.10743801652892562,1.0,1.0,8/8,100.00%,PRKCD;CEACAM1;ALOX12;F2;CD9;SERPINE2;PDGFA;APOE
prerank,Chaperone Cofactor-Dependent Protein Refolding (GO:0051085),-0.35574510787757146,-1.8500250847439617,0.1271617497456765,1.0,1.0,6/6,100.00%,ST13;HSPA5;HSPE1;HSPA13;PTGES3;HSPA8
prerank,Protein Import Into Nucleus (GO:0006606),-0.325137982940291,-1.846334711936741,0.12949640287769784,1.0,1.0,6/6,100.00%,PHB2;GCKR;RAN;NUTF2;APLP2;KPNB1
prerank,Import Into Nucleus (GO:0051170),-0.325137982940291,-1.846334711936741,0.12949640287769784,1.0,1.0,6/6,100.00%,PHB2;GCKR;RAN;NUTF2;APLP2;KPNB1
prerank,Glutamine Family Amino Acid Metabolic Process (GO:0009064),-0.306184012066365,-1.826852593461617,0.10433884297520661,1.0,1.0,10/10,100.00%,GOT1;ADSL;DDAH2;GCLM;CPS1;GLUD1;GOT2;GCLC;GGT1;ART4
prerank,Regulation Of Intracellular Transport (GO:0032386),-0.3781344032096289,-1.8165650684136037,0.12955465587044535,1.0,1.0,5/5,100.00%,MYL1;APEX1;CRYAB;LCP1;LAMP1
prerank,Mitotic Metaphase Plate Congression (GO:0007080),-0.32546459065796085,-1.8035714907569436,0.11487179487179487,1.0,1.0,8/8,100.00%,ZW10;MAPRE1;PIBF1;CHMP4A;CHMP1B;PDCD6IP;CENPE;KPNB1
prerank,Positive Regulation Of Exosomal Secretion (GO:1903543),-0.35707121364092276,-1.802246479987343,0.14818548387096775,1.0,1.0,5/5,100.00%,SDC1;SDC4;PDCD6IP;SDCBP;RAB7A
prerank,Regulation Of Exosomal Secretion (GO:1903541),-0.35707121364092276,-1.802246479987343,0.14818548387096775,1.0,1.0,5/5,100.00%,SDC1;SDC4;PDCD6IP;SDCBP;RAB7A
prerank,Positive Regulation Of Phospholipase Activity (GO:0010518),-0.32563973908680377,-1.7939470809143574,0.14329268292682926,1.0,1.0,6/6,100.00%,PDGFRB;FGFR3;CCL5;ARF4;FGFR1;KIT
