Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Protein Stabilization (GO:0050821),-0.008677896886166412,-0.015227557465134284,0.8751300728407908,0.9969765512437171,1.0,40/40,100.00%,CCT5;AHSP;LAMP1;IGF1;PRKCD;PHB2;PYHIN1;DSG1;LAMP2;CCT6A;EPHA4;CALR;CCT2;PPIB;CCT8;PARK7;FLNA;HSP90AA1;CLU;APOA2;AFM;CCT4;TCP1;PFDN2;EFNA1;PTGES3;H1-5;CCT3;APOA1;CCT7;PFN1;PDCD10;CPN2;CRYAB;HSP90AB1;GPI;GRN;GAPDH;ATP1B1;HSPD1
prerank,Negative Regulation Of Metabolic Process (GO:0009892),-0.003514056224899598,-0.014104774942768095,0.9818548387096774,0.9992709009731946,1.0,7/7,100.00%,DOCK7;APOC1;APOC3;GSTP1;ACTN3;ADIPOQ;ALDH1A1
prerank,Diterpenoid Metabolic Process (GO:0016101),-0.003514056224899598,-0.013147099435898214,0.9869608826479438,1.0,1.0,7/7,100.00%,AKR1B10;RARRES2;ADH1B;LRP1;AKR1B1;ADH4;ALDH1A1
prerank,Retinoid Metabolic Process (GO:0001523),-0.003514056224899598,-0.013147099435898214,0.9869608826479438,1.0,1.0,7/7,100.00%,AKR1B10;RARRES2;ADH1B;LRP1;AKR1B1;ADH4;ALDH1A1
prerank,Regulation Of Wnt Signaling Pathway (GO:0030111),-0.003012048192771084,-0.012543143366735782,0.9868421052631579,1.0,1.0,7/7,100.00%,TSKU;APP;LRP1;GPI;RACK1;PPP2R1A;PPP1CA
prerank,Canonical Wnt Signaling Pathway (GO:0060070),-0.0030090270812437314,-0.012015235413746548,0.9949899799599199,1.0,1.0,5/5,100.00%,CCL14;JUP;NID1;CDH3;PPP1CA
prerank,Negative Regulation Of Binding (GO:0051100),-0.0030150753768844224,-0.011710232353011243,0.9889336016096579,1.0,1.0,9/9,100.00%,BAX;PRKCD;CAMK1;PARK7;CFHR1;CFHR2;CFHR5;RACK1;PPP1CA
prerank,Protein-Containing Complex Disassembly (GO:0032984),-0.003018108651911469,-0.010628546063619432,0.9908722109533469,1.0,1.0,11/11,100.00%,ETF1;CHMP1B;PYM1;CHMP4A;NAPA;LAMP2;GSPT1;APEH;HSPA8;VCP;PPP1CA
prerank,Regulation Of Cold-Induced Thermogenesis (GO:0120161),-0.003530005042864347,-0.01052670586878405,0.9744637385086823,1.0,1.0,16/16,100.00%,DOCK7;FABP4;ALPL;GATM;CD36;MUC1;APLP2;LCN2;DBH;LEPR;FABP5;LEP;FH;ACTN3;ADIPOQ;ALDH1A1
prerank,Intermediate Filament Organization (GO:0045109),-0.005612244897959184,-0.009876996372548628,0.9293756397134084,1.0,1.0,39/39,100.00%,KRT79;KRT2;KRT12;KRT9;KRT16;KRT76;KRT83;KRT80;KRT32;KRT14;KRT82;KRT31;KRT19;KRT7;KRT6A;KRT15;KRT4;KRT10;KRT73;PKP1;KRT1;KRT77;KRT17;KRT85;KRT33A;DSP;KRT5;VIM;KRT6B;KRT13;KRT23;KRT78;KRT3;KRT84;KRT34;KRT86;KRT33B;KRT36;KRT35
prerank,Negative Regulation Of Protein Binding (GO:0032091),-0.0030211480362537764,-0.009798453635441864,0.9838709677419355,1.0,1.0,13/13,100.00%,BAX;PRKCD;ADAM15;CAMK1;B2M;PARK7;CFHR1;PTPRF;CFHR2;CFHR5;RACK1;ADIPOQ;PPP1CA
prerank,Negative Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050858),-0.002007024586051179,-0.00855127687431965,0.9939516129032258,1.0,1.0,6/6,100.00%,CEACAM1;PTPRJ;PRNP;DUSP3;EZR;LGALS3
prerank,Negative Regulation Of T Cell Receptor Signaling Pathway (GO:0050860),-0.002007024586051179,-0.00855127687431965,0.9939516129032258,1.0,1.0,6/6,100.00%,CEACAM1;PTPRJ;PRNP;DUSP3;EZR;LGALS3
prerank,Regulation Of Dendritic Cell Differentiation (GO:2001198),-0.0020060180541624875,-0.008473714668150556,0.9959595959595959,1.0,1.0,5/5,100.00%,HLA-B;LGALS1;HMGB1;LILRB2;LGALS3
prerank,Negative Regulation Of Immune Effector Process (GO:0002698),-0.0020060180541624875,-0.008436168587578298,0.9949698189134809,1.0,1.0,5/5,100.00%,CR1;CD55;HAVCR2;GRN;LGALS3
prerank,Positive Chemotaxis (GO:0050918),-0.0020060180541624875,-0.008354261051728266,0.9969788519637462,1.0,1.0,5/5,100.00%,MET;GPNMB;PTPRJ;CORO1A;LGALS3
prerank,Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902041),-0.0020100502512562816,-0.008345122659058986,0.9899193548387096,1.0,1.0,9/9,100.00%,SERPINE1;THBS1;FGA;FGG;GPX1;ICAM1;FGB;PEA15;LGALS3
prerank,Negative Regulation Of Transport (GO:0051051),-0.002008032128514056,-0.008288282284733734,0.992964824120603,1.0,1.0,7/7,100.00%,SNX12;ITGB3;SNCA;RAB7A;CRYAB;PPM1F;LGALS3
prerank,Regulation Of Canonical Wnt Signaling Pathway (GO:0060828),-0.003028773346794548,-0.008278997681733001,0.9765066394279878,1.0,1.0,18/18,100.00%,IGFBP6;APOE;CCL14;JUP;SCEL;ILK;COL1A1;IGFBP1;PPM1A;EGFR;DKK3;PTK7;TGFB1;IGFBP4;IGFBP2;VCP;CDH3;PPP1CA
prerank,Negative Regulation Of Lymphocyte Activation (GO:0051250),-0.002007024586051179,-0.008252001142869735,0.9929506545820745,1.0,1.0,6/6,100.00%,PIBF1;FGL1;GPNMB;DUSP3;CTSG;LGALS3
prerank,Positive Regulation Of Calcium Ion Transport (GO:0051928),-0.002007024586051179,-0.008233834252584478,0.9909274193548387,1.0,1.0,6/6,100.00%,PDGFRB;LILRA2;CXCL12;MYLK;CCL5;LGALS3
prerank,Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377),-0.002007024586051179,-0.008154851663577399,0.9949545913218971,1.0,1.0,6/6,100.00%,ITGB1;EPB41;EGFR;LRP1;RHOG;LGALS3
prerank,Regulation Of Protein Binding (GO:0043393),-0.0030318342597271354,-0.008070637312853408,0.9745158002038736,1.0,1.0,20/20,100.00%,ADD2;BAX;PRKCD;RAPGEF2;CAMK1;FKBP1A;RAN;IDE;B2M;VTN;PRKACA;PARK7;APP;EPB41;CFHR1;CFHR2;LRP1;CFHR5;RACK1;PPP1CA
prerank,Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078),-0.002007024586051179,-0.007926733246150062,0.9959595959595959,1.0,1.0,6/6,100.00%,ITGB1;EGFR;LRP1;RHOG;RACK1;LGALS3
prerank,Positive Regulation Of Protein Localization To Membrane (GO:1905477),-0.0020100502512562816,-0.00790191715371187,0.9949443882709808,1.0,1.0,9/9,100.00%,ITGAM;ITGB1;CEMIP;ITGB2;PRNP;EGFR;LRP1;RHOG;LGALS3
prerank,Monocyte Chemotaxis (GO:0002548),-0.002008032128514056,-0.00782055408448837,0.9939698492462311,0.9999110955008905,1.0,7/7,100.00%,CCL14;S100A12;FOLR2;IL6R;CTSG;CCL5;LGALS3
prerank,Regulation Of Endocytosis (GO:0030100),-0.002012072434607646,-0.007814440816342756,0.9857578840284842,0.9992559282777496,1.0,11/11,100.00%,APOE;SNX12;PTPRC;CDH13;SNCA;PACSIN2;SRC;LRP1;OLFM4;SMPD1;LGALS3
prerank,Positive Regulation Of Mononuclear Cell Migration (GO:0071677),-0.002012072434607646,-0.007692453610653396,0.9859013091641491,0.9989246039318906,1.0,11/11,100.00%,SERPINE1;S100A14;AIF1;CXCL12;CALR;PLA2G7;S100A7;HMGB1;GAS6;CCL5;LGALS3
prerank,Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001236),-0.002012072434607646,-0.007379281878157957,0.9918781725888325,0.9990261163102665,1.0,11/11,100.00%,IGF1;FGFR1;THBS1;BID;PARK7;ITGA6;AGT;SRC;GSTP1;AKR1B1;LGALS3
prerank,Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234),-0.002014098690835851,-0.007177930073404803,0.9868819374369324,0.9988287324419025,1.0,13/13,100.00%,IGF1;THBS1;ASAH2;PSMD10;PARK7;ITGA6;CLU;GPX1;SRC;GSTP1;AKR1B1;MMP9;LGALS3
prerank,Regulation Of Protein Localization To Plasma Membrane (GO:1903076),-0.002012072434607646,-0.007047603639263445,0.9949031600407747,0.9984495620754594,1.0,11/11,100.00%,CLTC;ITGB1;ACTB;EGFR;LRP1;AP2M1;TGFB1;AKR1B1;RHOG;LRRC15;LGALS3
prerank,Negative Regulation Of Multicellular Organismal Process (GO:0051241),-0.0035569105691056913,-0.006910095000326654,0.9564315352697096,0.9980660359801952,1.0,31/31,100.00%,EVL;TIMP1;DOCK7;PROCR;EMILIN1;SHH;CORO1C;ROBO1;GPNMB;EPHA4;CALR;APOA4;APOA2;EFNA1;PROC;VASN;BRCA2;EGFR;PON1;APOA1;APOC3;GAS6;ARHGDIB;APOM;CRHBP;SRGN;ACTN3;ADIPOQ;GRN;PTPRG;ALDH1A1
prerank,Regulation Of T Cell Activation (GO:0050863),-0.0020161290322580645,-0.006551403806838139,0.9857288481141692,0.9980988989903904,1.0,15/15,100.00%,CD4;FGL1;SIRPB1;SIRPA;GPNMB;B2M;HLA-DRB1;DUSP3;CTSG;HLA-DRA;SPINK5;MYDGF;CCL5;HSPD1;LGALS3
prerank,Negative Regulation Of T Cell Activation (GO:0050868),-0.0020161290322580645,-0.006514124707621503,0.9847560975609756,0.9975630012766464,1.0,15/15,100.00%,FGL1;GPNMB;SPN;CEACAM1;CR1;HLA-DRB1;DUSP3;PDCD1LG2;VSIG4;SDC4;LILRB2;HAVCR2;CTSG;SFTPD;LGALS3
prerank,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001237),-0.0020161290322580645,-0.006512698240432062,0.9858156028368794,0.9968838483992076,1.0,15/15,100.00%,IGF1;SERPINE1;THBS1;PARK7;ITGA6;FGA;FGG;GPX1;SRC;GSTP1;ICAM1;AKR1B1;FGB;PEA15;LGALS3
