Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	comparison	confounders
prerank	Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208)	-0.9819458375125376	-2.3226616176144237	0.07049891540130152	0.5620323571943101	1.0	1/5	1.90%	LTF	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Cellular Response To Virus (GO:0098586)	-0.948345035105316	-2.3132617353177367	0.21398305084745764	0.6342156162862356	1.0	1/5	5.25%	CCL5	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Dendritic Spine Morphogenesis (GO:0061001)	-0.9974924774322969	-2.3114996465342297	0.012903225806451613	0.6192913653227539	1.0	1/5	0.35%	RELN	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Establishment Of Spindle Orientation (GO:0051294)	-0.9814443329989969	-2.3106713760891333	0.08116883116883117	0.5680295767883401	1.0	1/5	1.95%	ITGB1	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Establishment Of Mitotic Spindle Orientation (GO:0000132)	-0.9814443329989969	-2.3106713760891333	0.08116883116883117	0.5680295767883401	1.0	1/5	1.95%	ITGB1	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Protein Localization To Cell Junction (GO:1902414)	-0.9869608826479439	-2.3095402513181154	0.05825242718446602	0.5534298500185542	1.0	1/5	1.40%	NECTIN1	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Defense Response To Bacterium (GO:1900424)	-0.956369107321966	-2.3014213797311567	0.18191603875134554	0.6115387385566246	1.0	1/5	4.45%	GRN	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Lipopolysaccharide-Mediated Signaling Pathway (GO:0031664)	-0.9819458375125376	-2.3013004777734727	0.0627027027027027	0.5872939013563727	1.0	1/5	1.90%	LTF	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Positive Regulation Of Signaling (GO:0023056)	-0.9724172517552658	-2.2958083346798963	0.10075839653304441	0.6196102945214256	1.0	1/5	2.85%	CLSTN1	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Negative Regulation Of Fatty Acid Biosynthetic Process (GO:0045717)	-1.0	-2.2950501014058897	0.0	0.6031540453926554	1.0	1/5	0.10%	PIBF1	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Modulation By Host Of Viral Genome Replication (GO:0044827)	-0.9804413239719157	-2.2948754922424692	0.07340425531914893	0.5826591129578444	1.0	1/5	2.05%	DDX56	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Positive Regulation Of Viral Genome Replication (GO:0045070)	-0.948345035105316	-2.2904711583178368	0.20382165605095542	0.6039980570947422	1.0	1/5	5.25%	CCL5	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Odontogenesis (GO:0042476)	-0.9784353059177533	-2.287207898140437	0.08974358974358974	0.6140752156000856	1.0	1/5	2.25%	COL1A1	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0042269)	-0.9764292878635908	-2.277437128849714	0.10141766630316248	0.6917046487647429	1.0	2/5	2.50%	PVR;LAMP1	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Positive Regulation Of Ion Transmembrane Transporter Activity (GO:0032414)	-0.9674022066198595	-2.2684423590093834	0.13001083423618634	0.7612159378965386	1.0	2/5	3.40%	RELN;CTSS	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Positive Regulation Of Synapse Assembly (GO:0051965)	-0.972905168088309	-2.2645899982323776	0.11339092872570194	0.7766912186990902	1.0	2/6	2.85%	IL1RAP;CLSTN1	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Positive Regulation Of Platelet Activation (GO:0010572)	-0.9799297541394881	-2.263856181964957	0.10382513661202186	0.7609881141964575	1.0	1/6	2.10%	GP5	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Calcium Ion Transmembrane Transport (GO:0070588)	-0.9533600802407223	-2.261316835198565	0.18971061093247588	0.7661499961775635	1.0	1/5	4.75%	CACNA2D1	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Negative Regulation Of Mitochondrion Organization (GO:0010823)	-0.9854563691073219	-2.260412680100034	0.05561497326203209	0.7543392422408	1.0	1/5	1.55%	IGF1	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Positive Regulation Of Axon Extension (GO:0045773)	-0.9588766298896689	-2.2583476536592766	0.16377440347071584	0.7543964151407728	1.0	1/5	4.20%	SEMA7A	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Negative Regulation Of Immune Effector Process (GO:0002698)	-0.9568706118355065	-2.257538446006706	0.18996798292422626	0.7420242541236117	1.0	2/5	4.45%	LGALS3;GRN	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Skeletal System Morphogenesis (GO:0048705)	-0.9819458375125376	-2.2552098181069256	0.08225108225108226	0.7432946062048827	1.0	1/5	1.90%	LTF	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Negative Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902992)	-0.985456369107322	-2.2503239504516745	0.057569296375266525	0.7518421317566949	1.0	1/5	1.55%	IGF1	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Negative Regulation Of Amyloid-Beta Formation (GO:1902430)	-0.985456369107322	-2.2503239504516745	0.057569296375266525	0.7518421317566949	1.0	1/5	1.55%	IGF1	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Negative Regulation Of Viral Genome Replication (GO:0045071)	-0.9488465396188566	-2.2500490585986954	0.21972132904608788	0.7364242739872073	1.0	2/5	5.25%	LTF;CCL5	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Glycogen Metabolic Process (GO:0005977)	-0.9729187562688064	-2.243560993365458	0.13160733549083065	0.7769292639535724	1.0	1/5	2.80%	UGP2	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Neurotransmitter Receptor Activity (GO:0099601)	-0.997491219267436	-2.2423243170808806	0.009814612868047983	0.7694303068408642	1.0	1/6	0.35%	RELN	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Negative Regulation Of Reproductive Process (GO:2000242)	-0.9854563691073219	-2.2418776184550766	0.0719656283566058	0.7557714692457329	1.0	1/5	1.55%	IGF1	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Positive Regulation Of Response To Biotic Stimulus (GO:0002833)	-0.9488465396188567	-2.239624607351622	0.22281449893390193	0.7584926852682339	1.0	2/5	5.25%	GRN;CCL5	TP: T2 vs T0	country, cancer_type, toxicity
