Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	comparison	confounders
prerank	Regulation Of Protein Binding (GO:0043393)	-0.9949469429004548	-6.0575101221466285	0.1032325338894682	0.7629130390364366	1.0	1/20	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Negative Regulation Of Protein Kinase Activity (GO:0006469)	-0.9949571356530509	-6.034809371949663	0.09563409563409564	0.7640529714244229	1.0	1/16	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Rho Protein Signal Transduction (GO:0035023)	-0.9969742813918306	-6.032864242833228	0.06784968684759916	0.7504097724281404	1.0	1/16	0.40%	ARHGDIB	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Cellular Response To Oxidative Stress (GO:0034599)	-0.9949494949494949	-6.0195208865664345	0.09674027339642481	0.7452111465675808	1.0	1/19	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Monocarboxylic Acid Biosynthetic Process (GO:0072330)	-0.994982438534872	-6.00019313719178	0.028368794326241134	0.7454959819558236	1.0	1/6	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Positive Regulation Of Protein Localization To Nucleus (GO:1900182)	-0.9949494949494947	-5.997234817456521	0.10326659641728135	0.7345300053514932	1.0	1/19	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Cellular Biosynthetic Process (GO:0031326)	-0.998992443324937	-5.956580841113058	0.027083333333333334	0.7568310870284005	1.0	1/14	0.20%	STC2	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Activation Of Protein Kinase B Activity (GO:0032148)	-0.9949799196787147	-5.935608241573523	0.03744939271255061	0.7573931852844011	1.0	1/7	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Cellular Response To Chemical Stress (GO:0062197)	-0.9949622166246853	-5.918505235813838	0.08515057113187954	0.7597684507108637	1.0	1/14	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Mitotic Sister Chromatid Segregation (GO:0000070)	-0.9959636730575175	-5.906450264382007	0.0743455497382199	0.7595345021115163	1.0	1/17	0.50%	STAG1	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Mitotic Spindle Assembly (GO:0090307)	-0.9959819186338524	-5.861243165972064	0.0408997955010225	0.7776893313558536	1.0	1/8	0.50%	STAG1	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Supramolecular Fiber Organization (GO:1902903)	-0.994982438534872	-5.843676946760968	0.024439918533604887	0.7759383812660032	1.0	1/6	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
